0,Non-Spanish
1,Mexican
2,Puerto Rican
3,Cuban
4,South or Central American (except Brazil)
5,Other Spanish
6,"Spanish, NOS"
7,Spanish surname only
8,Dominican Republic (2005+)
9,Unknown
