620,First-Line Supervisors/Managers of Construction Trades & Extraction Workers
621,Boilermakers
622,"Brickmasons, Blockmasons, & Stonemasons"
623,Carpenters
624,"Carpet, Floor, & Tile Installers & Finishers"
625,"Cement Masons, Concrete Finishers, & Terrazzo Workers"
626,Construction Laborers
630,"Paving, Surfacing, & Tamping Equipment Operators"
631,Pile-Driver Operators
632,Operating Engineers & Other Construction Equipment Operators
633,"Drywall Installers, Ceiling Tile Installers, & Tapers"
635,Electricians
636,Glaziers
640,Insulation Workers
642,"Painters, Construction & Maintenance"
643,Paperhangers
644,"Pipelayers, Plumbers, Pipefitters, & Steamfitters"
646,Plasterers & Stucco Masons
650,Reinforcing Iron & Rebar Workers
651,Roofers
652,Sheet Metal Workers
653,Structural Iron & Steel Workers
660,"Helpers, Construction Trades"
666,Construction & Building Inspectors
670,Elevator Installers & Repairers
671,Fence Erectors
672,Hazardous Materials Removal Workers
673,Highway Maintenance Workers
674,Rail-Track Laying & Maintenance Equipment Operators
675,Septic Tank Servicers & Sewer Pipe Cleaners
676,Miscellaneous Construction & Related Workers
680,"Derrick, Rotary Drill, & Service Unit Operators, Oil, Gas, & Mining"
682,"Earth Drillers, Except Oil & Gas"
683,"Explosives Workers, Ordnance Handling Experts, & Blasters"
684,Mining Machine Operators
691,"Roof Bolters, Mining"
692,"Roustabouts, Oil & Gas"
693,Helpers--Extraction Workers
694,Other Extraction Workers
700,"First-Line Supervisors/Managers of Mechanics, Installers, & Repairers"
701,"Computer, Automated Teller, & Office Machine Repairers"
702,Radio & Telecommunications Equipment Installers & Repairers
703,Avionics Technicians
704,"Electric Motor, Power Tool, & Related Repairers"
705,"Electrical & Electronics Installers & Repairers, Transportation Equipment"
710,"Electrical & Electronics Repairers, Industrial & Utility ,"
711,"Electronic Equipment Installers & Repairers, Motor Vehicles"
712,Electronic Home Entertainment Equipment Installers & Repairers
713,Security & Fire Alarm Systems Installers
714,Aircraft Mechanics & Service Technicians
715,Automotive Body & Related Repairers
716,Automotive Glass Installers & Repairers
720,Automotive Service Technicians & Mechanics
721,Bus & Truck Mechanics & Diesel Engine Specialists
722,Heavy Vehicle & Mobile Equipment Service Technicians & Mechanics
724,Small Engine Mechanics
726,"Miscellaneous Vehicle & Mobile Equipment Mechanics, Installers, & Repairers"
730,Control & Valve Installers & Repairers
731,"Heating, Air Conditioning, & Refrigeration Mechanics & Installers"
732,Home Appliance Repairers
733,Industrial & Refractory Machinery Mechanics
734,"Maintenance & Repair Workers, General"
735,"Maintenance Workers, Machinery"
736,Millwrights
741,Electrical Power-Line Installers & Repairers
742,Telecommunications Line Installers & Repairers
743,Precision Instrument & Equipment Repairers
751,"Coin, Vending, & Amusement Machine Servicers & Repairers"
752,Commercial Divers
754,Locksmiths & Safe Repairers
755,Manufactured Building & Mobile Home Installers
756,Riggers
760,Signal & Track Switch Repairers
761,"Helpers--Installation, Maintenance, & Repair Workers"
762,"Other Installation, Maintenance, & Repair Workers"
770,First-Line Supervisors/Managers of Production & Operating Workers
771,"Aircraft Structure, Surfaces, Rigging, & Systems Assemblers"
772,"Electrical, Electronics, & Electromechanical Assemblers"
773,Engine & Other Machine Assemblers
774,Structural Metal Fabricators & Fitters
775,Miscellaneous Assemblers & Fabricators
780,Bakers
