0,"No match was run, for 1994 and later tumors"
1,"Census Bureau list of Spanish surnames, NOS"
2,1980 Census Bureau list of Spanish surnames
3,1990 Census Bureau list of Spanish surnames
4,GUESS Program
5,Combination list including South Florida names
6,Combination of Census and other locally generated list
7,"Combination of Census and GUESS, with or without other lists"
8,Other type of match
9,Unknown type of match
