0,Non-Hispanic
1,Mexican (birthplace or other)
2,Puerto Rican (birthplace or other)
3,Cuban (birthplace or other)
4,South or Central American (except Brazil) (birthplace or other)
5,"Other specified Spanish/Hispanic origin (includes European), (birthplace or other)"
6,"Spanish, NOS; Hispanic, NOS; Latino, NOS"
7,NHIA surname match only
8,Dominican (birthplace or other)
